crt.sh ID,Logged At,Not Before,Not After,Common Name,Matching Identities,Issuer Name
6694910736,2022-05-09,2022-05-09,2022-08-07,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6696414011,2022-05-09,2022-05-09,2023-05-09,"firsttechfed-staging-api-20220509.plaid.com","firsttechfed-staging-api-20220509.plaid.com","C=US, O=DigiCert Inc, CN=DigiCert TLS RSA SHA256 2020 CA1"
6696419757,2022-05-09,2022-05-09,2023-05-09,"firsttechfed-qa-api-20220509.plaid.com","firsttechfed-qa-api-20220509.plaid.com","C=US, O=DigiCert Inc, CN=DigiCert TLS RSA SHA256 2020 CA1"
6699887685,2022-05-10,2022-05-10,2022-08-08,"metrics.plaid.com","metrics.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6699658977,2022-05-10,2022-05-10,2022-08-08,"metrics.plaid.com","metrics.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6699888516,2022-05-10,2022-05-10,2022-08-08,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6699659909,2022-05-10,2022-05-10,2022-08-08,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6699655788,2022-05-10,2022-05-10,2022-08-08,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6699659941,2022-05-10,2022-05-10,2022-08-08,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6701551198,2022-05-10,2022-05-10,2022-08-08,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6701551668,2022-05-10,2022-05-10,2022-08-08,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6701825341,2022-05-10,2022-05-10,2022-08-08,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6701555922,2022-05-10,2022-05-10,2022-08-08,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6708883600,2022-05-11,2022-05-11,2022-08-09,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6708911350,2022-05-11,2022-05-11,2022-08-09,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6709946470,2022-05-11,2022-05-11,2022-08-09,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6709953082,2022-05-11,2022-05-11,2022-08-09,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6714969276,2022-05-12,2022-05-09,2023-06-09,"*.cognitohq.com","*.plaid.com
plaid.com","C=US, O=DigiCert Inc, CN=DigiCert TLS RSA SHA256 2020 CA1"
6747890417,2022-05-17,2022-05-17,2022-08-15,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6747900065,2022-05-17,2022-05-17,2022-08-15,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6747895457,2022-05-17,2022-05-17,2022-08-15,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6747903487,2022-05-17,2022-05-17,2022-08-15,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6750557053,2022-05-18,2022-05-17,2022-08-15,"sales.plaid.com","sales.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6750565318,2022-05-18,2022-05-17,2022-08-15,"sales.plaid.com","sales.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6751818698,2022-05-18,2022-05-18,2022-08-16,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6751818513,2022-05-18,2022-05-18,2022-08-16,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6751826022,2022-05-18,2022-05-18,2022-08-16,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6751826101,2022-05-18,2022-05-18,2022-08-16,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6767913739,2022-05-20,2022-05-20,2022-08-18,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6767913027,2022-05-20,2022-05-20,2022-08-18,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6767913083,2022-05-20,2022-05-20,2022-08-18,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6767912902,2022-05-20,2022-05-20,2022-08-18,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6780297497,2022-05-22,2022-05-22,2022-08-20,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6780301287,2022-05-22,2022-05-22,2022-08-20,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6787319571,2022-05-23,2022-05-23,2023-04-23,"plaid.com","plaid.com
www.plaid.com","C=US, O=DigiCert Inc, CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1"
6787353506,2022-05-23,2022-05-23,2023-06-23,"my-testing.plaid.com","api.my-commits.plaid.com
api.my-development.plaid.com
api.my-sandbox.plaid.com
api.my-testing.plaid.com
my-commits.plaid.com
my-development.plaid.com
my-sandbox.plaid.com
my-testing.plaid.com","C=US, O=DigiCert Inc, CN=DigiCert TLS RSA SHA256 2020 CA1"
6787383024,2022-05-23,2022-05-23,2023-06-08,"chase-qa-api-20220523.plaid.com","chase-qa-api-20220523.plaid.com","C=US, O=DigiCert Inc, CN=DigiCert TLS RSA SHA256 2020 CA1"
6787433266,2022-05-23,2022-05-23,2023-06-08,"chase-prod-api-20220523.plaid.com","chase-prod-api-20220523.plaid.com","C=US, O=DigiCert Inc, CN=DigiCert TLS RSA SHA256 2020 CA1"
6791315497,2022-05-24,2022-05-24,2022-08-22,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6791315037,2022-05-24,2022-05-24,2022-08-22,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6791313246,2022-05-24,2022-05-24,2022-08-22,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6791315967,2022-05-24,2022-05-24,2022-08-22,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6792052119,2022-05-24,2022-05-24,2022-08-22,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6792076830,2022-05-24,2022-05-24,2022-08-22,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6792052134,2022-05-24,2022-05-24,2022-08-22,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6792077320,2022-05-24,2022-05-24,2022-08-22,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6792714911,2022-05-24,2022-05-24,2022-08-22,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6792709320,2022-05-24,2022-05-24,2022-08-22,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6792706583,2022-05-24,2022-05-24,2022-08-22,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6792714380,2022-05-24,2022-05-24,2022-08-22,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6798439109,2022-05-25,2022-05-25,2022-08-23,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6798439369,2022-05-25,2022-05-25,2022-08-23,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6798496668,2022-05-25,2022-05-25,2022-08-23,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6798502933,2022-05-25,2022-05-25,2022-08-23,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6798502899,2022-05-25,2022-05-25,2022-08-23,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6798502539,2022-05-25,2022-05-25,2022-08-23,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6798594779,2022-05-25,2022-05-25,2022-08-23,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6798594569,2022-05-25,2022-05-25,2022-08-23,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6798595161,2022-05-25,2022-05-25,2022-08-23,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6798595274,2022-05-25,2022-05-25,2022-08-23,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6844312351,2022-06-01,2022-06-01,2022-08-30,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6844306641,2022-06-01,2022-06-01,2022-08-30,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6855133758,2022-06-02,2022-06-02,2023-07-01,"t.cognitohq.com","t.plaid.com","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
6860764620,2022-06-03,2022-06-03,2022-09-01,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6860772566,2022-06-03,2022-06-03,2022-09-01,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6860771840,2022-06-03,2022-06-03,2022-09-01,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6860773008,2022-06-03,2022-06-03,2022-09-01,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6863038625,2022-06-03,2022-06-03,2022-09-01,"api.dashboard.plaid.com","api.dashboard.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6863037638,2022-06-03,2022-06-03,2022-09-01,"api.dashboard.plaid.com","api.dashboard.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6863054230,2022-06-03,2022-06-03,2022-09-01,"api.my-testing.plaid.com","api.my-testing.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6863052896,2022-06-03,2022-06-03,2022-09-01,"api.my-testing.plaid.com","api.my-testing.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6863070460,2022-06-03,2022-06-03,2022-09-01,"api.my-development.plaid.com","api.my-development.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6863070452,2022-06-03,2022-06-03,2022-09-01,"api.my-development.plaid.com","api.my-development.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6863085429,2022-06-03,2022-06-03,2022-09-01,"api.my-commits.plaid.com","api.my-commits.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6863085653,2022-06-03,2022-06-03,2022-09-01,"api.my-commits.plaid.com","api.my-commits.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6863078134,2022-06-03,2022-06-03,2022-09-01,"api.my-sandbox.plaid.com","api.my-sandbox.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6863085811,2022-06-03,2022-06-03,2022-09-01,"api.my-sandbox.plaid.com","api.my-sandbox.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6863111786,2022-06-03,2022-06-03,2022-09-01,"api.my.plaid.com","api.my.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6863111060,2022-06-03,2022-06-03,2022-09-01,"api.my.plaid.com","api.my.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6865774942,2022-06-04,2022-06-04,2022-09-02,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6865773293,2022-06-04,2022-06-04,2022-09-02,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6865846048,2022-06-04,2022-06-04,2022-09-02,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6865846723,2022-06-04,2022-06-04,2022-09-02,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6866216081,2022-06-04,2022-06-04,2022-09-02,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6866214691,2022-06-04,2022-06-04,2022-09-02,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6881107599,2022-06-06,2022-06-06,2022-09-04,"api.my-development.plaid.com","api.my-development.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6881164468,2022-06-06,2022-06-06,2022-09-04,"api.my-development.plaid.com","api.my-development.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6895988101,2022-06-08,2022-06-02,2023-07-01,"t.cognitohq.com","t.plaid.com","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
6911506164,2022-06-11,2022-06-11,2022-09-09,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6917891429,2022-06-11,2022-06-11,2022-09-09,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6936099505,2022-06-14,2022-06-14,2022-09-12,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6940284335,2022-06-14,2022-06-14,2022-09-12,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6936104226,2022-06-14,2022-06-14,2022-09-12,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6940288398,2022-06-14,2022-06-14,2022-09-12,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6947733060,2022-06-16,2022-06-16,2023-07-17,"sandbox.plaid.com","development2.plaid.com
development.plaid.com
sandbox2.plaid.com
sandbox.plaid.com","C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert SHA2 Extended Validation Server CA"
6955847877,2022-06-17,2022-06-17,2023-06-23,"production.plaid.com","production2.plaid.com
production.plaid.com","C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert SHA2 Extended Validation Server CA"
6958658804,2022-06-18,2022-06-18,2022-09-16,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6961311748,2022-06-18,2022-06-18,2022-09-16,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6971201278,2022-06-20,2022-06-20,2022-09-18,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6973139002,2022-06-20,2022-06-20,2022-09-18,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6976865280,2022-06-21,2022-06-21,2022-09-19,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6979121064,2022-06-21,2022-06-21,2022-09-19,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6978725735,2022-06-21,2022-06-21,2023-07-22,"svb-mtls.plaid.com","svb-mtls.plaid.com","C=US, O=DigiCert Inc, CN=DigiCert TLS RSA SHA256 2020 CA1"
6979387126,2022-06-21,2022-06-21,2022-09-19,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6981620760,2022-06-21,2022-06-21,2022-09-19,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6979152277,2022-06-21,2022-06-21,2022-09-19,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6981621946,2022-06-21,2022-06-21,2022-09-19,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6984188994,2022-06-22,2022-06-22,2022-09-20,"ice.status.symantec.com","status.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6986651143,2022-06-22,2022-06-22,2022-09-20,"ice.status.symantec.com","status.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6985060737,2022-06-22,2022-06-22,2022-09-20,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
6987485355,2022-06-22,2022-06-22,2022-09-20,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7005588382,2022-06-25,2022-06-25,2022-09-23,"fin.plaid.com","fin.plaid.com","C=AT, O=ZeroSSL, CN=ZeroSSL RSA Domain Secure Site CA"
7005588425,2022-06-25,2022-06-25,2022-09-23,"fin.plaid.com","fin.plaid.com","C=AT, O=ZeroSSL, CN=ZeroSSL RSA Domain Secure Site CA"
7005602849,2022-06-25,2022-06-25,2022-09-23,"fin.plaid.com","fin.plaid.com","C=AT, O=ZeroSSL, CN=ZeroSSL RSA Domain Secure Site CA"
7005602889,2022-06-25,2022-06-25,2022-09-23,"fin.plaid.com","fin.plaid.com","C=AT, O=ZeroSSL, CN=ZeroSSL RSA Domain Secure Site CA"
7011541486,2022-06-26,2022-06-26,2022-09-24,"pa-vpn2-ext.util.ue1.plaid.com","pa-vpn2-ext.util.ue1.plaid.com
pa-vpn2.util.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7012540459,2022-06-26,2022-06-26,2022-09-24,"pa-vpn2-ext.util.ue1.plaid.com","pa-vpn2-ext.util.ue1.plaid.com
pa-vpn2.util.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7011545494,2022-06-26,2022-06-26,2022-09-24,"pa-vpn1-ext.util.ue1.plaid.com","pa-vpn1-ext.util.ue1.plaid.com
pa-vpn1.util.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7012560638,2022-06-26,2022-06-26,2022-09-24,"pa-vpn1-ext.util.ue1.plaid.com","pa-vpn1-ext.util.ue1.plaid.com
pa-vpn1.util.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7011775093,2022-06-26,2022-06-26,2022-09-24,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7012839845,2022-06-26,2022-06-26,2022-09-24,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7011910241,2022-06-26,2022-06-26,2022-09-24,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7012839844,2022-06-26,2022-06-26,2022-09-24,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7017359078,2022-06-27,2022-06-27,2022-09-25,"api.my-sandbox.plaid.com","api.my-sandbox.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7018515313,2022-06-27,2022-06-27,2022-09-25,"api.my-sandbox.plaid.com","api.my-sandbox.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7017444007,2022-06-27,2022-06-27,2022-09-25,"api.my-commits.plaid.com","api.my-commits.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7018521015,2022-06-27,2022-06-27,2022-09-25,"api.my-commits.plaid.com","api.my-commits.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7021553600,2022-06-28,2022-06-28,2022-09-26,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7022238033,2022-06-28,2022-06-28,2022-09-26,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7022220968,2022-06-28,2022-06-28,2022-09-26,"*.sandbox.ue1.plaid.com","*.sandbox.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7022864524,2022-06-28,2022-06-28,2022-09-26,"*.sandbox.ue1.plaid.com","*.sandbox.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7022228776,2022-06-28,2022-06-28,2022-09-26,"*.tartan.ue1.plaid.com","*.tartan.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7022865897,2022-06-28,2022-06-28,2022-09-26,"*.tartan.ue1.plaid.com","*.tartan.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7022638493,2022-06-28,2022-06-28,2022-09-26,"*.util.ue1.plaid.com","*.util.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7022978004,2022-06-28,2022-06-28,2022-09-26,"*.util.ue1.plaid.com","*.util.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7023340272,2022-06-28,2022-06-28,2022-09-26,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7023691410,2022-06-28,2022-06-28,2022-09-26,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7044867947,2022-07-02,2022-07-01,2022-09-29,"support.plaid.com","support-my.plaid.com
support.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7044877074,2022-07-02,2022-07-01,2022-09-29,"support.plaid.com","support-my.plaid.com
support.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7047125318,2022-07-02,2022-07-02,2022-09-30,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7047125845,2022-07-02,2022-07-02,2022-09-30,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7060594518,2022-07-05,2022-07-05,2023-07-05,"go.plaid.com","go.plaid.com","C=US, O=\"Cloudflare, Inc.\", CN=Cloudflare Inc RSA CA-2"
7060596049,2022-07-05,2022-07-05,2023-07-05,"go.plaid.com","go.plaid.com","C=US, O=\"Cloudflare, Inc.\", CN=Cloudflare Inc ECC CA-3"
7067491471,2022-07-06,2022-07-06,2023-07-06,"em.plaid.com","em.plaid.com","C=US, O=\"Cloudflare, Inc.\", CN=Cloudflare Inc RSA CA-2"
7067491374,2022-07-06,2022-07-06,2023-07-06,"em.plaid.com","em.plaid.com","C=US, O=\"Cloudflare, Inc.\", CN=Cloudflare Inc ECC CA-3"
7075198605,2022-07-07,2022-07-07,2022-10-05,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7078690615,2022-07-07,2022-07-07,2022-10-05,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7075206759,2022-07-07,2022-07-07,2022-10-05,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7078695193,2022-07-07,2022-07-07,2022-10-05,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7083973902,2022-07-08,2022-07-08,2022-10-06,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7088967045,2022-07-08,2022-07-08,2022-10-06,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7083975696,2022-07-08,2022-07-08,2022-10-06,"*.tartan.ue1.plaid.com","*.tartan.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7088969147,2022-07-08,2022-07-08,2022-10-06,"*.tartan.ue1.plaid.com","*.tartan.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7083820360,2022-07-08,2022-07-08,2022-10-06,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7089048159,2022-07-08,2022-07-08,2022-10-06,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7083822712,2022-07-08,2022-07-08,2022-10-06,"*.sandbox.ue1.plaid.com","*.sandbox.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7089053103,2022-07-08,2022-07-08,2022-10-06,"*.sandbox.ue1.plaid.com","*.sandbox.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7084031179,2022-07-08,2022-07-08,2022-10-06,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7089275642,2022-07-08,2022-07-08,2022-10-06,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7084085008,2022-07-08,2022-07-08,2022-10-06,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7089275598,2022-07-08,2022-07-08,2022-10-06,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7088153843,2022-07-09,2022-07-09,2022-10-07,"metrics.plaid.com","metrics.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7093328869,2022-07-09,2022-07-09,2022-10-07,"metrics.plaid.com","metrics.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7089920280,2022-07-09,2022-07-09,2022-10-07,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7094981731,2022-07-09,2022-07-09,2022-10-07,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7089762660,2022-07-09,2022-07-09,2022-10-07,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7094982205,2022-07-09,2022-07-09,2022-10-07,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7095961521,2022-07-10,2022-07-10,2022-10-08,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7100671366,2022-07-10,2022-07-10,2022-10-08,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7123876316,2022-07-14,2022-07-14,2023-08-12,"plaid.com","dashboard.plaid.com
my.plaid.com
plaid.com
www.plaid.com","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
7135924665,2022-07-16,2022-07-16,2022-10-14,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7137408284,2022-07-16,2022-07-16,2022-10-14,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7135925356,2022-07-16,2022-07-16,2022-10-14,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7137413037,2022-07-16,2022-07-16,2022-10-14,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7138156662,2022-07-16,2022-07-16,2022-10-14,"sales.plaid.com","sales.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7139439920,2022-07-16,2022-07-16,2022-10-14,"sales.plaid.com","sales.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7155949107,2022-07-19,2022-07-19,2022-10-17,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7158472666,2022-07-19,2022-07-19,2022-10-17,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7155949203,2022-07-19,2022-07-19,2022-10-17,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7158473428,2022-07-19,2022-07-19,2022-10-17,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7156995010,2022-07-19,2022-07-19,2023-08-11,"*.plaid.com","*.plaid.com
plaid.com","C=US, O=DigiCert Inc, CN=DigiCert TLS RSA SHA256 2020 CA1"
7168926433,2022-07-21,2022-07-21,2022-10-19,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
7172079585,2022-07-21,2022-07-21,2022-10-19,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
